Intent,FAQ,Answer,source,Link_embed
seek_medical_attention,Should I seek medical attention?,"If you develop any of these emergency warning signs* for COVID-19 get medical attention immediately:

Trouble breathing
Persistent pain or pressure in the chest
New confusion or inability to arouse
Bluish lips or face
*This list is not all inclusive. Please consult your medical provider for any other symptoms that are severe or concerning to you.",https://www.cdc.gov/coronavirus/2019-ncov/symptoms-testing/symptoms.html,
seek_medical_attention,Should I see a doctor?,"If you develop any of these emergency warning signs* for COVID-19 get medical attention immediately:

Trouble breathing
Persistent pain or pressure in the chest
New confusion or inability to arouse
Bluish lips or face
*This list is not all inclusive. Please consult your medical provider for any other symptoms that are severe or concerning to you.",https://www.cdc.gov/coronavirus/2019-ncov/symptoms-testing/symptoms.html,
seek_medical_attention,Should I go to a doctor?,"If you develop any of these emergency warning signs* for COVID-19 get medical attention immediately:

Trouble breathing
Persistent pain or pressure in the chest
New confusion or inability to arouse
Bluish lips or face
*This list is not all inclusive. Please consult your medical provider for any other symptoms that are severe or concerning to you.",https://www.cdc.gov/coronavirus/2019-ncov/symptoms-testing/symptoms.html,
seek_medical_attention,What do I do if I show symptoms of the virus?,"If you develop any of these emergency warning signs* for COVID-19 get medical attention immediately:

Trouble breathing
Persistent pain or pressure in the chest
New confusion or inability to arouse
Bluish lips or face
*This list is not all inclusive. Please consult your medical provider for any other symptoms that are severe or concerning to you.",https://www.cdc.gov/coronavirus/2019-ncov/symptoms-testing/symptoms.html,
seek_medical_attention,What should I do if there are signs of the virus?,"If you develop any of these emergency warning signs* for COVID-19 get medical attention immediately:

Trouble breathing
Persistent pain or pressure in the chest
New confusion or inability to arouse
Bluish lips or face
*This list is not all inclusive. Please consult your medical provider for any other symptoms that are severe or concerning to you.",https://www.cdc.gov/coronavirus/2019-ncov/symptoms-testing/symptoms.html,
seek_medical_attention,When should I seek medical attention?,"If you develop any of these emergency warning signs* for COVID-19 get medical attention immediately:

Trouble breathing
Persistent pain or pressure in the chest
New confusion or inability to arouse
Bluish lips or face
*This list is not all inclusive. Please consult your medical provider for any other symptoms that are severe or concerning to you.",https://www.cdc.gov/coronavirus/2019-ncov/symptoms-testing/symptoms.html,
seek_medical_attention,When should I see a doctor?,"If you develop any of these emergency warning signs* for COVID-19 get medical attention immediately:

Trouble breathing
Persistent pain or pressure in the chest
New confusion or inability to arouse
Bluish lips or face
*This list is not all inclusive. Please consult your medical provider for any other symptoms that are severe or concerning to you.",https://www.cdc.gov/coronavirus/2019-ncov/symptoms-testing/symptoms.html,
seek_medical_attention,When should I speak to a medical professional?,"If you develop any of these emergency warning signs* for COVID-19 get medical attention immediately:

Trouble breathing
Persistent pain or pressure in the chest
New confusion or inability to arouse
Bluish lips or face
*This list is not all inclusive. Please consult your medical provider for any other symptoms that are severe or concerning to you.",https://www.cdc.gov/coronavirus/2019-ncov/symptoms-testing/symptoms.html,
seek_medical_attention,Should I speak with a healthcare professional?,"If you develop any of these emergency warning signs* for COVID-19 get medical attention immediately:

Trouble breathing
Persistent pain or pressure in the chest
New confusion or inability to arouse
Bluish lips or face
*This list is not all inclusive. Please consult your medical provider for any other symptoms that are severe or concerning to you.",https://www.cdc.gov/coronavirus/2019-ncov/symptoms-testing/symptoms.html,
seek_medical_attention,Should I talk to a doctor?,"If you develop any of these emergency warning signs* for COVID-19 get medical attention immediately:

Trouble breathing
Persistent pain or pressure in the chest
New confusion or inability to arouse
Bluish lips or face
*This list is not all inclusive. Please consult your medical provider for any other symptoms that are severe or concerning to you.",https://www.cdc.gov/coronavirus/2019-ncov/symptoms-testing/symptoms.html,
seek_medical_attention,Should I go to the hospital?,"If you develop any of these emergency warning signs* for COVID-19 get medical attention immediately:

Trouble breathing
Persistent pain or pressure in the chest
New confusion or inability to arouse
Bluish lips or face
*This list is not all inclusive. Please consult your medical provider for any other symptoms that are severe or concerning to you.",https://www.cdc.gov/coronavirus/2019-ncov/symptoms-testing/symptoms.html,
seek_medical_attention,Should I seek care?,"If you develop any of these emergency warning signs* for COVID-19 get medical attention immediately:

Trouble breathing
Persistent pain or pressure in the chest
New confusion or inability to arouse
Bluish lips or face
*This list is not all inclusive. Please consult your medical provider for any other symptoms that are severe or concerning to you.",https://www.cdc.gov/coronavirus/2019-ncov/symptoms-testing/symptoms.html,
